ville,hotel,url,distance,adresse,score,description,latitude_hotel,longitude_hotel
Les Saintes-Maries-de-la-Mer,Les Rizières,https://www.booking.com/hotel/fr/les-rizieres.fr.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuWq4ZwGwAIB0gIkYThlZTJlZTQtYzAyMC00NDVjLWFjMjktMjk0ZmI5OWY5ZWU22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=0ff44a72ebb500b4&srepoch=1670927718&from_beach_sr=1&from=searchresults#hotelTmpl,"2,5 km du centre","Route D'Arles, 13460 Les Saintes-Maries-de-la-Mer, France",8.1,"Installé près d'un étang, l'hôtel Les Rizières est situé à 2,8 km de Saintes-Maries-de-la-Mer et à 2,4 km du parc ornithologique de Pont-de-Gau avec ses flamants roses. Toutes les chambres sont aménagées au rez-de-chaussée, autour d'un patio arboré.",43.471039990993404,4.410586953163145
Les Saintes-Maries-de-la-Mer,Vila De La Mar & Spa,https://www.booking.com/hotel/fr/bastide-blanche-saintes-maries-de-la-mer.fr.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuWq4ZwGwAIB0gIkYThlZTJlZTQtYzAyMC00NDVjLWFjMjktMjk0ZmI5OWY5ZWU22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=0ff44a72ebb500b4&srepoch=1670927718&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,200 m du centre,"1 bis rue Camille Pelletan, 13460 Les Saintes-Maries-de-la-Mer, France",8.0,"Le Vila De La Mar & Spa est un petit hôtel décoré dans un style moderne situé dans le centre des Saintes-Maries-de-la-Mer, à 100 mètres de la plage. Cet établissement comprend une piscine extérieure chauffée couverte en hiver, et un spa avec un hammam et un bain à remous.",43.4533453118068,4.430665969848629
Les Saintes-Maries-de-la-Mer,Hotel Les Palmiers En Camargue,https://www.booking.com/hotel/fr/les-palmiers-en-camargue.fr.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuWq4ZwGwAIB0gIkYThlZTJlZTQtYzAyMC00NDVjLWFjMjktMjk0ZmI5OWY5ZWU22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=0ff44a72ebb500b4&srepoch=1670927718&from_beach_sr=1&from=searchresults#hotelTmpl,300 m du centre,"16 Rue Alphonse Daudet, 13460 Les Saintes-Maries-de-la-Mer, France",7.9,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Les Palmiers En Camargue !,43.45106617843045,4.425093680620195
Les Saintes-Maries-de-la-Mer,Hotel Camille,https://www.booking.com/hotel/fr/camille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuWq4ZwGwAIB0gIkYThlZTJlZTQtYzAyMC00NDVjLWFjMjktMjk0ZmI5OWY5ZWU22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=0ff44a72ebb500b4&srepoch=1670927718&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,250 m du centre,"13, Avenue de la plage, 13460 Les Saintes-Maries-de-la-Mer, France",7.9,"Doté d'une terrasse, l'Hotel Camille est un établissement climatisé situé en front de mer aux Saintes-Maries-de-la-Mer, à 35 km d'Arles. Il propose des chambres modernes avec une connexion Wi-Fi gratuite et une télévision à écran LCD.",43.4503914761662,4.42991226911545
Les Saintes-Maries-de-la-Mer,Oh! Campings - Le Clos du Rhône,https://www.booking.com/hotel/fr/oh-campings.fr.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuWq4ZwGwAIB0gIkYThlZTJlZTQtYzAyMC00NDVjLWFjMjktMjk0ZmI5OWY5ZWU22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=0ff44a72ebb500b4&srepoch=1670927718&from_beach_sr=1&from=searchresults#hotelTmpl,"2,2 km du centre","38 route d'Aigues Mortes , 13460 Les Saintes-Maries-de-la-Mer, France",7.8,"L’établissement Oh! Campings - Le Clos du Rhône propose des hébergements aux Saintes-Maries-de-la-Mer, à 2,4 km de l’église des Saintes-Maries. Situé sur le front de mer, ce camping dispose d'un restaurant et d'un bar.",43.44888,4.40168
Les Saintes-Maries-de-la-Mer,Hôtel Le Neptune en Camargue,https://www.booking.com/hotel/fr/le-neptune-en-camargue.fr.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuWq4ZwGwAIB0gIkYThlZTJlZTQtYzAyMC00NDVjLWFjMjktMjk0ZmI5OWY5ZWU22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=0ff44a72ebb500b4&srepoch=1670927718&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,250 m du centre,"14 Rue Jean Aicard, 13460 Les Saintes-Maries-de-la-Mer, France",7.8,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Le Neptune en Camargue !,43.452127000000004,4.425347
Les Saintes-Maries-de-la-Mer,Oh! Campings La Brise,https://www.booking.com/hotel/fr/oh-campings-la-brise.fr.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuWq4ZwGwAIB0gIkYThlZTJlZTQtYzAyMC00NDVjLWFjMjktMjk0ZmI5OWY5ZWU22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=0ff44a72ebb500b4&srepoch=1670927718&from_beach_sr=1&from=searchresults#hotelTmpl,"0,7 km du centre","BP 74 Rue Marcel Carrière, 13460 Les Saintes-Maries-de-la-Mer, France",7.6,"Situé aux Saintes-Maries-de-la-Mer, en Provence-Alpes-Côte d'Azur, à proximité des plages Est et Amphora, Le Oh! Campings La Brise propose des hébergements avec un parking privé gratuit.",43.455801,4.436294999999999
Les Saintes-Maries-de-la-Mer,Le Castelet,https://www.booking.com/hotel/fr/le-castelet-les-saintes-maries-de-la-mer.fr.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuWq4ZwGwAIB0gIkYThlZTJlZTQtYzAyMC00NDVjLWFjMjktMjk0ZmI5OWY5ZWU22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=0ff44a72ebb500b4&srepoch=1670927718&from_beach_sr=1&from=searchresults#hotelTmpl,300 m du centre,"10 Rue Des Launes, 13460 Les Saintes-Maries-de-la-Mer, France",7.0,"Cet hôtel est situé à Saintes-Maries-de-la-Mer, à 60 mètres seulement de la mer Méditerranée et à 30 mètres de l'Étang des Launes. Il dispose d'un bar à cocktails avec une terrasse fleurie.",43.4513494927218,4.4250762462616
Lille,Magnifique Cocon à Lille Lomme,https://www.booking.com/hotel/fr/magnifique-cocon-a-lille-lomme.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from=searchresults#hotelTmpl,"5,3 km du centre","73 Avenue Roger Salengro, 59160 Lille, France",10.0,"Featuring garden views, Magnifique Cocon à Lille Lomme provides accommodation with a terrace and a kettle, around 1.7 km from St Philibert Metro Station. The Zoo Lille and the Printemps Gallery are within 5.2 km and 6.8 km of the apartment, and free WiFi is provided.",50.643953100000004,2.9885840999999997
Lille,Vieille BÔurse - Cosy studio close to stations and old city - Welkeys,https://www.booking.com/hotel/fr/vieille-bourse-cozy-studio-close-to-stations-and-old-city-welkeys.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from=searchresults#hotelTmpl,400 m du centre,"8 rue du Vieux Faubourg, Centre de Lille, 59000 Lille, France",9.7,"Le Vieille BÔurse - Cosy studio close to stations and old city - Welkeys propose un hébergement avec connexion Wi-Fi gratuite à Lille, à 400 mètres de l'opéra de Lille, à 500 mètres de la Grand-Place de Lille et à 300 mètres de la gare de Lille-Flandres. L'établissement se trouve à 600 mètres du grand magasin Printemps et de la gare de Lille-Europe.",50.637241599999996,3.06910519999997
Lille,StudioLille - Saint Michel,https://www.booking.com/hotel/fr/studiolille-saint-michel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from=searchresults#hotelTmpl,"1,3 km du centre","287 rue Solférino, Centre de Lille, 59000 Lille, France",9.2,"Situé dans un quartier central de Lille, le StudioLille - Saint Michel propose un hébergement avec vue sur la ville, à seulement 500 mètres de la maison Coilliot et à moins de 1 km de l'Hospice Gantois. Vous bénéficierez d'une connexion Wi-Fi gratuite et d'une cuisine entièrement équipée.",50.62543,3.066129
Lille,BeffrÔi - Cosy studio close to stations and old city - Welkeys,https://www.booking.com/hotel/fr/beffroi-cozy-studio-close-to-stations-and-old-city-welkeys.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from=searchresults#hotelTmpl,400 m du centre,"8 rue du Vieux Faubourg, Centre de Lille, 59000 Lille, France",9.2,"Doté d'une connexion Wi-Fi gratuite, le BeffrÔi - Cosy studio close to stations and old city - Welkeys est situé à Lille, à 400 mètres de l'opéra, à 500 mètres de la Grand-Place et à 300 mètres de la gare de Lille-Flandres. L'établissement se trouve à 600 mètres du grand magasin Printemps et de la gare de Lille-Europe.",50.637241599999996,3.06910519999997
Lille,Appartement 48m² / HyperCentre (Gares et Vieux Lille),https://www.booking.com/hotel/fr/appartement-48m2-hypercentre-gares-et-vieux-lille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,450 m du centre,"7 Rue du Lombard, Centre de Lille, 59000 Lille, France",9.0,"Appartement 48 m2 / HyperCentre Le (Gares et Vieux Lille) propose un hébergement avec connexion Wi-Fi gratuite à Lille, à 500 mètres de l'opéra, de la Grand-Place et à moins de 1 km de la Tour de Lille. Cet appartement se trouve à moins de 1 km du Zénith de Lille et à 8 minutes à pied du grand magasin Printemps.",50.6379015,3.0695173000000002
Lille,Appartement 60m2 / Hyper Centre (Gares et Vieux Lille),https://www.booking.com/hotel/fr/appartement-60m2-47-hyper-centre-gares-et-vieux-lille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from=searchresults#hotelTmpl,450 m du centre,"7 Rue du Lombard, Centre de Lille, 59000 Lille, France",9.0,"Situé à Lille, à 500 mètres de l'opéra, l'Appartement 60m2 / Hyper Centre (Gares et Vieux Lille) propose un salon commun, une connexion Wi-Fi gratuite, une réception ouverte 24h/24 et une cuisine commune. L'établissement se trouve à 600 mètres de la gare de Lille Europe et à moins de 1 km de l'Hospice Gantois.",50.6379015,3.0695173000000002
Lille,Suite Molinel,https://www.booking.com/hotel/fr/suite-molinel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from=searchresults#hotelTmpl,400 m du centre,"A63 93 rue du Molinel, Centre de Lille, 59000 Lille, France",9.0,"Situé dans le quartier de Lille-Centre, à proximité de la gare de Lille-Flandres, le Suite Molinel dispose d'une terrasse et d'un lave-linge. Vous séjournerez à 400 mètres de l'Hospice Gantois. Vous bénéficierez gratuitement d'un parking privé sur place et d'une connexion Wi-Fi.",50.6334186875846,3.065953084655805
Lille,Appartement Léonard- Vieux Lille,https://www.booking.com/hotel/fr/appartement-leonard-vieux-lille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from=searchresults#hotelTmpl,"0,6 km du centre","2ème étage 23 Rue Léonard Danel, Vieux-Lille, 59800 Lille, France",9.0,"Situated in Lille, less than 1 km from Zoo Lille, Appartement Léonard- Vieux Lille features accommodation with a terrace, free WiFi and a 24-hour front desk. The property has city views and is less than 1 km from Printemps Gallery and a 9-minute walk from Lille Opera.",50.6398099,3.0566012000000002
Lille,Moxy Lille City,https://www.booking.com/hotel/fr/moxy-lille-city-center-france.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,1 km du centre,"3, Rue Jean Bart, Centre de Lille, 59000 Lille, France",8.6,"Situé à Lille, à 300 mètres de la maison Coilliot, le Moxy Lille City propose un hébergement avec une terrasse et un parking privé. Cet hôtel 3 étoiles vous propose un bar ainsi que des chambres climatisées dotées d’une connexion Wi-Fi gratuite et d’une salle de bains privative. En outre, vous pourrez profiter d’une salle de sport, d’animations en soirée et d’une réception ouverte 24h/24.",50.627831,3.063592
Lille,B&B HOTEL Lille Lillenium Eurasanté,https://www.booking.com/hotel/fr/b-amp-b-lille-lillenium-eurasante-lille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"2,8 km du centre","306 Rue Geneviève Anthonioz de Gaulle, Lille Sud, 59000 Lille, France",8.5,"Idéalement situé dans le quartier de Lille Sud, le B&B HOTEL Lille Lillenium Eurasanté se trouve à 2,3 km de la maison Coilliot, à 3,4 km de l'Hospice Gantois et à 3,7 km du zoo de Lille. Il propose une réception ouverte 24h/24, un salon commun et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. L'hôtel propose des chambres familiales.",50.615353999999996,3.043125
Lille,Super Duplex - 10min from Lille train station,https://www.booking.com/hotel/fr/super-duplex-10min-from-lille-train-station.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from=searchresults#hotelTmpl,2 km du centre,"15 Rue Fermat, 59800 Lille, France",8.499243379571247,"Doté d'une connexion Wi-Fi et d'un parking privé gratuits, le Super Duplex - 10min from Lille train station est situé à Lille, à seulement 1,6 km de la gare de Lille Europe. Cet appartement se trouve à 2,6 km de l'opéra de Lille et à 2,8 km de la Grand-Place.",50.643912,3.090121
Lille,Lille-Centre - Super modern apartment!,https://www.booking.com/hotel/fr/lille-centre-super-modern-apartment.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from=searchresults#hotelTmpl,400 m du centre,"4 Place de la Gare, Centre de Lille, 59800 Lille, France",8.499243379571247,"Lille-Centre - Super modern apartment! is located in the Lille Centre district of Lille, 700 metres from Hospice Gantois, 300 metres from Lille Flandres Train Station and 400 metres from Lille Opera. It is situated 500 metres from Grand Place Lille and features free WiFi plus a 24-hour front desk.",50.6364138,3.0689725
Lille,Les Spas du Sébasto,https://www.booking.com/hotel/fr/les-spas-du-sebasto.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from=searchresults#hotelTmpl,1 km du centre,"16 Rue Colbrant, Wazemmes, 59000 Lille, France",8.499243379571247,"Situé à Lille, à 500 mètres de la maison Coilliot, l'établissement Les Spas du Sébasto propose un jardin, des hébergements avec une connexion Wi-Fi gratuite et une cuisine.",50.6287922,3.0562054
Lille,Lille centre - Beautiful fully equipped and bright T2 2p,https://www.booking.com/hotel/fr/lille-centre-beautiful-fully-equipped-and-bright-t2-2p.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from=searchresults#hotelTmpl,"1,2 km du centre","227 Rue Nationale, Wazemmes, 59800 Lille, France",8.4,"Le Lille centre - Beautiful fully equipped and bright T2 2p est situé dans le quartier de Wazemmes à Lille, à 1,3 km du grand magasin Printemps, à 1,2 km de la maison Coilliot et à 1,7 km de l'Hospice Gantois. Il se trouve à 1,6 km du zoo de Lille et dispose d'une connexion Wi-Fi gratuite ainsi que d'une réception ouverte 24h/24.",50.6311546,3.0490247
Lille,Beautiful apartment near the Wazemmes market - Lille - Welkeys,https://www.booking.com/hotel/fr/beautiful-apartment-near-the-wazemmes-market-lille-welkeys.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from=searchresults#hotelTmpl,"1,4 km du centre","8 Rue Saint-Pierre Saint-Paul, Wazemmes, 59000 Lille, France",8.0,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le Beautiful apartment near the Wazemmes market - Lille - Welkeys est un hébergement situé à Lille, à moins de 1 km de la maison Coilliot et à 1,4 km du zoo de Lille. Il se trouve à 2,3 km de la gare de Lille-Flandres et à 2,4 km du Zénith de Lille.",50.6272521,3.0503761000000003
Lille,Welkeys - Vauban Apartment,https://www.booking.com/hotel/fr/welkeys-vauban.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from=searchresults#hotelTmpl,"1,2 km du centre","59 boulevard Vauban, Vauban, 59800 Lille, France",8.0,"Le Welkeys - Vauban Apartment est installé à Lille, à seulement 600 mètres du zoo et à 800 mètres de la célèbre braderie de la ville. Il vous accueille également à 1 km du grand magasin Printemps et à environ la même distance de la maison Coilliot.",50.632701,3.047162
Lille,Hotel Lille Europe,https://www.booking.com/hotel/fr/lille-europe.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from=searchresults#hotelTmpl,"0,7 km du centre","avenue Le Corbusier, Centre de Lille, 59777 Lille, France",7.9,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Lille Europe !,50.6378875627434,3.0726850032806396
Lille,B&B HOTEL Lille Centre Grand Palais,https://www.booking.com/hotel/fr/b-b-lille-centre-grand-palais.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCz6nhnAbAAgHSAiQ4OGY1MTgwNC0wYzg2LTQ5MDMtODhlZi04ZmZiYTIwN2FhNmLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=c2364a27c374001b&srepoch=1670927568&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"1,6 km du centre","rue Berthe Morisot, Centre de Lille, 59000 Lille, France",7.8,"Le B&B HOTEL Lille Centre Grand Palais est situé à 5 minutes de marche de la station de métro Lille Grand Palais. L’établissement propose des chambres insonorisées avec une salle de bains privative, une télévision par satellite à écran plat et une connexion Wi-Fi gratuite illimitée. Sa réception est ouverte 24h/24.",50.628137496060305,3.08142364025116
